Ayr,,Australia,AYR,YAYR,
Bamaga Injinoo,,Australia,ABM,YBAM,
Alice Springs,Alice Springs,Australia,ASP,YBAS,
Avalon,Melbourne,Australia,AVV,YMAV,
Albury,Albury,Australia,ABX,YMAY,
Adelaide International,Adelaide,Australia,ADL,YPAD,
Airport,City,Country,IATA,ICAO,FAA
Anyang,Anyang,China,AYN,ZHAY,
Ankang,Ankang,China,AKA,ZLAK,
Arvaikheer,Arvaikheer,Mongolia,AVK,ZMAH,
Anqing,Anqing,China,AQG,ZSAQ,
Aksu,Aksu,China,AKU,ZWAK,
Anshan Air Base,Anshan,China,AOG,ZYAS,
Amchitka Army Airfield,Amchitka Island,United States,AHT,,
Zahn's,Amityville,United States,AYZ,,
Andrau Airpark,Houston,United States,AAP,KAAP,
L'alpe D'huez,Bourg,France,AHZ,LFHU,
Villanova D'Albenga International,Albenga,Italy,ALL,LIMG,
Awaba,Awaba,Papua New Guinea,ABW,,
Aboisso,Aboisso,Côte d'Ivoire,ABO,,
Abou Deia,Abou Deia,Chad,AOD,,
Ad-Dabbah,Ad-Dabbah,Sudan,AAD,,
Airport,City,Country,IATA,ICAO,FAA
Ai-ais,Ai-ais,Namibia,AIW,,
Airok,"Airok, Ailinglaplap",Marshall Islands,AIC,,
Aleneva,Aleneva,United States,AED,,
Alexandria Bay,Alexandria Bay,United States,AXB,,
Aljouf,Aljouf,Yemen,AJO,,
Alpine Casparis Municipal,Alpine,United States,ALE,,
Amboin,Amboin,Papua New Guinea,AMG,,
Gal Oya,Ampara,Sri Lanka,ADP,,
Anaheim,"Anaheim, CA",United States,ANA,,
Angus Downs,Angus Downs,Australia,ANZ,,
Anita Bay,Anita Bay,United States,AIB,,
Argyle Downs,Argyle Downs,Australia,AGY,,
Arno,Arno,Marshall Islands,AMR,,
Aroa,Aroa,Papua New Guinea,AOA,,
Arona,Arona,Papua New Guinea,AON,,
Airport,City,Country,IATA,ICAO,FAA
Asela,Asela,Ethiopia,ALK,,
Avoriaz,Avoriaz,France,AVF,,
Awar,Awar,Papua New Guinea,AWR,,
Awareh,Awareh,Ethiopia,AWH,,
Itauba,Itauba,Brazil,AUB,,
Saqani,Saqani,Fiji,AQS,,
St Anton,St Anton,Austria,ANT,,
Adareil,,South Sudan,AEE,,
Algeciras,Algeciras,Spain,AEI,LEAG,
Kondavattavana Tank Seaplane Base,Ampara,Sri Lanka,AFK,,
Auki,Auki,Solomon Islands,AKS,AGGA,
Arugam Bay SPB,Pottuvil,Sri Lanka,AYY,,
Baise Youjiang,Baise,China,AEB,ZGBS,
N'zeto,N'zeto,Angola,ARZ,FNZE,
Phoenix-Mesa-Gateway,Phoenix,United States,AZA,KIWA,
Airport,City,Country,IATA,ICAO,FAA
Ashland Municipal Sumner Parker Field,Ashland,United States,AHM,,KS03
Arthur's Town,Arthur's Town,Bahamas,ATC,MYCA,
Prince Sultan Air Base,,Saudi Arabia,AKH,OEPS,
Aghajari,"Aghajari,",Iran,AKW,OIAG,
Abumusa Island,,Iran,AEU,OIBA,
Asaloyeh,Asaloyeh,Iran,AOY,OIBI,
Arak,Araak,Iran,AJK,OIHR,
Sabzevar National,Sabzevar,Iran,AFZ,OIMS,
Sahand,Maragheh,Iran,ACP,OITM,
Adam,Adam,Oman,AOM,,
Alferez FAP Alfredo Vladimir Sara Bauer,Andoas,Perú,AOP,SPAS,
Fazenda Tucunaré,Sapezal,Brazil,AZL,SWTU,
Sugraly,Zarafshan,Uzbekistan,AFS,UTSN,
Anuradhapura Air Force Base,Anuradhapura,Sri Lanka,ACJ,VCCA,
Brisbane Archerfield,Brisbane,Australia,ACF,YBAF,
Airport,City,Country,IATA,ICAO,FAA
Anshun Huangguoshu,Anshun,China,AVA,ZUAS,
Xingyi,Xingyi,China,ACX,ZUYI,
Hongyuan,Aba,China,AHJ,,
Airport,City,Country,IATA,ICAO,FAA
Blakely Island,Blakely Island,United States,BYW,,38WA
Rinkenberger Restricted Landing Area,Bradford,United States,BDF,,3IS8
Blaine Municipal,Blaine,United States,BWS,,4W6
Southern Seaplane,Belle Chasse,United States,BCS,,65LA
Earl Henry,Blackwell,United States,BWL,,6OK6
Bellona/Anua,Anua,Solomon Islands,BNY,AGGB,
Ballalae,Ballalae,Solomon Islands,BAS,AGGE,
Bartletts,Egegik,United States,BSZ,,AK96
Boswell Bay,Boswell Bay,United States,BSW,,AK97
Milyakburra,Bickerton Island,Australia,BCZ,,
Bolwarra,Bolwarra,Australia,BCK,,
Bloomfield,Bloomfield,Australia,BFC,,
Batavia Downs,Batavia Downs,Australia,BVW,,
Baniyala,Baniyala,Australia,BYX,,
Airport,City,Country,IATA,ICAO,FAA
Buka,Buka Island,Papua New Guinea,BUA,AYBK,
Bali,Unea Island,Papua New Guinea,BAJ,,
Baca Grande Airfield,Crestone,United States,BCJ,,
Bambu,Bambu,Papua New Guinea,BCP,,
Benguera Island,Benguera Island,Mozambique,BCW,,
Baindoung,,Papua New Guinea,BDZ,AYBG,
Bahía de los Ángeles,Bahía de los Ángeles,Mexico,BHL,,
Brighton Downs,,Australia,BHT,,
Bildudalur,Bildudalur,Iceland,BIU,BIBD,
Borgarfjör_ur eystri,Borgarfjör_ur eystri,Iceland,BGJ,BIBF,
Bakkafjör_ur,Bakkafjör_ur,Iceland,BJD,BIBK,
Hjaltabakki,Blönduós,Iceland,BLO,BIBL,
Brei_dalsvík,Brei_dalsvík,Iceland,BXV,BIBV,
Bimin,,Papua New Guinea,BIZ,,
Bahia De Los Angelos South,,Mexico,BLM,,
Airport,City,Country,IATA,ICAO,FAA
Bellows AFS (Bellows Field),Waimanalo,United States,BLW,,
Bomai,Bomai,Papua New Guinea,BMH,,
Bamburi,,Kenya,BMQ,,
Bamu,Bamu,Papua New Guinea,BMZ,,
Warm Spring Bay Seaplane Base,Baranof,United States,BNF,,
Bodinumu,Bodinumu,Papua New Guinea,BNM,,
Baganga airport,Baganga,Philippines,BNQ,,
Bundi,Bundi,Papua New Guinea,BNT,,
Baures,Baures,Bolivia,BVL,SLBA,
Bolling Air Force Base,Washington,United States,BOF,,
Brookings,Brookings,United States,BOK,,BOK
Bosset,Bosset,Papua New Guinea,BOT,,
Batuna Aerodrome,Batuna Mission Station,Solomon Islands,BPF,,
Bartlett Cove Seaplane Base,Gustavus,United States,BQV,,BQV
Blairsville,Blairsville,United States,BSI,,
Airport,City,Country,IATA,ICAO,FAA
Bensbach,Bensbach,Papua New Guinea,BSP,,
Besakoa,Besakoa,Madagascar,BSV,,
Bulolo,Bulolo,Papua New Guinea,BUL,AYBU,
Esperadinha,Brava Island,Cape Verde,BVR,GVBR,
Bawan,,Papua New Guinea,BWJ,,
Bewani,Bewani,Papua New Guinea,BWP,,
Blue Lagoon Seaplane Base,Nanuya Lailai Island,Fiji,BXL,,
Boundary,Boundary,United States,BYA,,BYA
Bella Yella,Beliyela,Liberia,BYL,,
Belmopan,Belmopan,Belize,BCV,,
Big Creek,Big Creek,Belize,BGK,,
Bazaruto Island,Bazaruto Island,Mozambique,BZB,,
Bemolanga,Bemolanga,Madagascar,BZM,,
Baoshan Yunduan,,China,BSD,ZPBS,
Bou Saada,,Algeria,BUJ,DAAD,
Airport,City,Country,IATA,ICAO,FAA
Soummam,Béjaïa,Algeria,BJA,DAAE,
Batna,Batna,Algeria,BLJ,DABT,
Bordj Badji Mokhtar,Bordj Badji Mokhtar,Algeria,BMW,DATM,
Biskra,Biskra,Algeria,BSK,DAUB,
Banfora,Banfora,Burkina Faso,BNR,DFOB,
Bobo Dioulasso,Bobo Dioulasso,Burkina Faso,BOY,DFOO,
Boundiali,Boundiali,Côte d'Ivoire,BXI,DIBI,
Bouaké,,Côte d'Ivoire,BYK,DIBK,
Bouna,Bouna,Côte d'Ivoire,BQO,DIBN,
Soko,Bondoukou,Côte d'Ivoire,BDK,DIBU,
Nero-Mer,Grand-Béréby,Côte d'Ivoire,BBV,DIGN,
Benin,Benin,Nigeria,BNI,DNBE,
Brussels,Brussels,Belgium,BRU,EBBR,
Barth,,Germany,BBH,EDBH,
Bremen,Bremen,Germany,BRE,EDDW,
Airport,City,Country,IATA,ICAO,FAA
Bielefeld,Bielefeld,Germany,BFE,EDLI,
Bayreuth,Bayreuth,Germany,BYU,EDQD,
Bitburg,Bitburg,Germany,BBJ,EDRB,
Braunschweig Wolfsburg,,Germany,BWE,EDVE,
Bremerhaven,Bremerhaven,Germany,BRV,EDWB,
Borkum,Borkum,Germany,BMK,EDWR,
Baltrum,Baltrum,Germany,BMR,EDWZ,
Belfast International,Belfast,United Kingdom,BFS,EGAA,
George Best Belfast City,Belfast,United Kingdom,BHD,EGAC,
Birmingham International,Birmingham,United Kingdom,BHX,EGBB,
Bristol International,Bristol,United Kingdom,BRS,EGGD,
Bournemouth,Bournemouth,United Kingdom,BOH,EGHH,
Bembridge,Bembridge,United Kingdom,BBP,EGHJ,
London Biggin Hill,London,United Kingdom,BQH,EGKB,
Blackbushe,Yateley,United Kingdom,BBS,EGLK,
Airport,City,Country,IATA,ICAO,FAA
Blackpool International,Blackpool,United Kingdom,BLK,EGNH,
Barrow Walney Island,Barrow-in-Furness,United Kingdom,BWF,EGNL,
Benbecula,Balivanich,United Kingdom,BEB,EGPL,
Barra,Eoligarry,United Kingdom,BRR,EGPR,
Ballykelly,Ballykelly,United Kingdom,BOL,EGQB,
RAF Benson,Benson,United Kingdom,BEX,EGUB,
RAF Bentwaters,Woodbridge,United Kingdom,BWY,EGVJ,
RAF Brize Norton,Brize Norton,United Kingdom,BZZ,EGVN,
RAF Honington,Thetford,United Kingdom,BEQ,EGXH,
Bantry Aerodrome,Bantry,Ireland,BYT,EIBN,
Belmullet Aerodrome,Belmullet,Ireland,BLY,EIBT,
Billund,Billund,Denmark,BLL,EKBI,
Læsø,Læsø,Denmark,BYR,EKLS,
Brønnøysund,Brønnøy,Norway,BNN,ENBN,
Bodø,Bodø,Norway,BOO,ENBO,
Airport,City,Country,IATA,ICAO,FAA
"Bergen, Flesland",Bergen,Norway,BGO,ENBR,
Båtsfjord,Båtsfjord,Norway,BJF,ENBS,
Berlevåg,Berlevåg,Norway,BVG,ENBV,
Bardufoss,Målselv,Norway,BDU,ENDU,
Bydgoszcz Ignacy Jan Paderewski,Bydgoszcz,Poland,BZG,EPBY,
Stockholm-Bromma,Stockholm,Sweden,BMA,ESSB,
Borlange,,Sweden,BLE,ESSD,
Brüggen Air Base,,Germany,BGN,ETUR,
Bisho,Bisho,South Africa,BIY,FABE,
Bram Fischer International,Bloemfontain,South Africa,BFN,FABL,
Kasane,Kasane,Botswana,BBK,FBKE,
Maya-Maya,Brazzaville,Congo (Brazzaville),BZV,FCBB,
Boundji,Boundji,Congo (Brazzaville),BOE,FCOB,
Betou,Betou,Congo (Brazzaville),BTB,FCOT,
Bangassou,Bangassou,Central African Republic,BGU,FEFG,
Airport,City,Country,IATA,ICAO,FAA
Bossembélé,Bossembélé,Central African Republic,BEM,FEFL,
Bambari,Bambari,Central African Republic,BBY,FEFM,
Bouar,Bouar,Central African Republic,BOP,FEFO,
Bria,Bria,Central African Republic,BIV,FEFR,
Bossangoa,Bossangoa,Central African Republic,BSN,FEFS,
Berbérati,Berbérati,Central African Republic,BBT,FEFT,
Batangafo,Batangafo,Central African Republic,BTG,FEGF,
Bakouma,Bakouma,Central African Republic,BMF,FEGM,
Bouca,Bouca,Central African Republic,BCF,FEGU,
Bozoum,Bozoum,Central African Republic,BOZ,FEGZ,
Bata,,Equatorial Guinea,BSG,FGBT,
Bali,Bali,Cameroon,BLC,FKKG,
Bertoua,Bertoua,Cameroon,BTA,FKKO,
Bafoussam,Bafoussam,Cameroon,BFX,FKKU,
Bamenda,Bamenda,Cameroon,BPC,FKKV,
Airport,City,Country,IATA,ICAO,FAA
Zambezi,Zambezi,Zambia,BBZ,FLZB,
Belo sur Tsiribihina,Belo sur Tsiribihina,Madagascar,BMD,FMML,
Besalampy,,Madagascar,BPY,FMNQ,
Betioky,Betioky,Madagascar,BKU,FMSV,
Benguela,Benguela,Angola,BUG,FNBG,
Booue,Booue,Gabon,BGB,FOGB,
Bitam,Bitam,Gabon,BMM,FOOB,
Beira,Beira,Mozambique,BEW,FQBR,
Bird Island,Bird Island,Seychelles,BDI,FSSB,
Bokoro,Bokoro,Chad,BKR,FTTK,
Joshua Mqabuko Nkomo International,Bulawayo,Zimbabwe,BUQ,FVBU,
Buffalo Range,Chiredzi,Zimbabwe,BFO,FVCZ,
Chileka International,Blantyre,Malawi,BLZ,FWCL,
Boma,Boma,Congo (Kinshasa),BOA,FZAJ,
Basankusu,Basankusu,Congo (Kinshasa),BSU,FZEN,
Airport,City,Country,IATA,ICAO,FAA
Gbadolite,,Congo (Kinshasa),BDT,FZFD,
Bumbar,Bumbar,Congo (Kinshasa),BMB,FZFU,
Boende,Boende,Congo (Kinshasa),BNB,FZGN,
Bunia,,Congo (Kinshasa),BUX,FZKA,
Buta Zega,,Congo (Kinshasa),BZU,FZKJ,
Bukavu Kavumu,,Congo (Kinshasa),BKY,FZMA,
Beni,Beni,Congo (Kinshasa),BNC,FZNP,
Moba,Moba,Congo (Kinshasa),BDV,FZRB,
Basongo,Basongo,Congo (Kinshasa),BAN,FZVR,
Senou,Senou,Mali,BKO,GABS,
Banjul International,Banjul,Gambia,BJL,GBYD,
Sherbro International,Bonthe,Sierra Leone,BTE,GFBN,
Bubaque,Bubaque,Guinea-Bissau,BQE,GGBU,
Bakel,Bakel,Senegal,BXE,GOTB,
Abbaye,Boghe,Mauritania,BGH,GQNE,
Airport,City,Country,IATA,ICAO,FAA
Boke,Boke,Guinea,BKJ,GUOK,
Rabil,Rabil,Cape Verde,BVC,GVBA,
Bemichi,Bemichi,Guyana,BCG,SYBE,
Botopasi,Botopasi,Suriname,BTO,SMBO,
Baco,Baco,Ethiopia,BCO,HABC,
Bahir Dar,Bahir Dar,Ethiopia,BJR,HABD,
Beica,Beica,Ethiopia,BEI,HABE,
Bujumbura International,Bujumbura,Burundi,BJM,HBBA,
Baidoa,Baidoa,Somalia,BIB,HCMB,
Bardera,,Somalia,BSY,HCMD,
Bosaso,Bosaso,Somalia,BSA,HCMF,
Berbera,Berbera,Somalia,BBO,HCMI,
Burao,Burao,Somalia,BUO,HCMV,
Benina International,Benghazi,Libya,BEN,HLLB,
Butare,Butare,Rwanda,BTQ,HRYI,
Airport,City,Country,IATA,ICAO,FAA
Bukoba,Bukoba,Tanzania,BKZ,HTBU,
Boalang,Boalang-Celebes Island,Indonesia,BJG,,
Batom,Batom-Papua Island,Indonesia,BXM,,
Broadus,Broadus,United States,BDX,,K00F
Boulder City Municipal,Boulder City,United States,BLD,KBVU,
Beale Air Force Base,Marysville,United States,BAB,KBAB,
Barksdale Air Force Base,Bossier City,United States,BAD,KBAD,
Barnes Municipal,Westfield/Springfield,United States,BAF,KBAF,
Benson Municipal,Benson,United States,BBB,KBBB,
Curtis Field,Brady,United States,BBD,KBBD,
Marlboro County Jetport H.E. Avent Field,Bennettsville,United States,BTN,KBBP,
Broken Bow Municipal,Broken Bow,United States,BBW,KBBW,
Virginia Tech Montgomery Executive,Blacksburg,United States,BCB,KBCB,
Bryce Canyon,Bryce Canyon,United States,BCE,KBCE,
Boca Raton,Boca Raton,United States,BCT,KBCT,
Airport,City,Country,IATA,ICAO,FAA
Baudette International,Baudette,United States,BDE,KBDE,
Bradley International,Hartford,United States,BDL,KBDL,
Igor I Sikorsky Memorial,Bridgeport,United States,BDR,KBDR,
Beech Factory,Wichita,United States,BEC,KBEC,
Laurence G Hanscom Field,Bedford,United States,BED,KBED,
Southwest Michigan Regional,Benton Harbor,United States,BEH,KBEH,
Bradford Regional,Bradford,United States,BFD,KBFD,
Western Neb. Rgnl/William B. Heilig,Scottsbluff,United States,BFF,KBFF,
Boeing Field King County International,Seattle,United States,BFI,KBFI,
Meadows Field,Bakersfield,United States,BFL,KBFL,
Mobile Downtown,Mobile,United States,BFM,KBFM,
Virgil I Grissom Municipal,Bedford,United States,BFR,KBFR,
Hutchinson County,Borger,United States,BGD,KBGD,
Decatur County Industrial Air Park,Bainbridge,United States,BGE,KBGE,
Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,KBGM,
Airport,City,Country,IATA,ICAO,FAA
Bangor International,Bangor,United States,BGR,KBGR,
Hancock County-Bar Harbor,Bar Harbor,United States,BHB,KBHB,
Birmingham-Shuttlesworth International,Birmingham,United States,BHM,KBHM,
Block Island State,Block Island,United States,BID,KBID,
Beatrice Municipal,Beatrice,United States,BIE,KBIE,
Biggs Army Air Field (Fort Bliss),Fort Bliss/El Paso,United States,BIF,KBIF,
Eastern Sierra Regional,Bishop,United States,BIH,KBIH,
Billings Logan International,Billings,United States,BIL,KBIL,
Bismarck Municipal,Bismarck,United States,BIS,KBIS,
Keesler Air Force Base,Biloxi,United States,BIX,KBIX,
Rocky Mountain Metropolitan,Denver,United States,BJC,KBJC,
Stephens County,Breckenridge,United States,BKD,KBKD,
Baker City Municipal,Baker City,United States,BKE,KBKE,
Buckley Air Force Base,Aurora,United States,BFK,KBKF,
Burke Lakefront,Cleveland,United States,BKL,KBKL,
Airport,City,Country,IATA,ICAO,FAA
Allen C Perkinson Blackstone Army Air Field,Blackstone,United States,BKT,KBKT,
Raleigh County Memorial,Beckley,United States,BKW,KBKW,
Brookings Regional,Brookings,United States,BKX,KBKX,
Mercer County,Bluefield,United States,BLF,KBLF,
Blythe,Blythe,United States,BLH,KBLH,
Bellingham International,Bellingham,United States,BLI,KBLI,
Blue Canyon Nyack,Emigrant Gap,United States,BLU,KBLU,
Scott AFB/Midamerica,Belleville,United States,BLV,KBLV,
Brigham City,Brigham City,United States,BMC,KBMC,
Monroe County,Bloomington,United States,BMG,KBMG,
Central Illinois Regional at Bloomington-Normal,Bloomington/Normal,United States,BMI,KBMI,
Berlin Regional,Berlin,United States,BML,KBML,
Beaumont Municipal,Beaumont,United States,BMT,KBMT,
Nashville International,Nashville,United States,BNA,KBNA,
Banning Municipal,Banning,United States,BNG,KBNG,
Airport,City,Country,IATA,ICAO,FAA
Barnwell Regional,Barnwell,United States,BNL,KBNL,
Burns Municipal,Burns,United States,BNO,KBNO,
Boone Municipal,Boone,United States,BNW,KBNW,
Boise Air Terminal/Gowen field,Boise,United States,BOI,KBOI,
General Edward Lawrence Logan International,Boston,United States,BOS,KBOS,
Bartow Municipal,Bartow,United States,BOW,KBOW,
Big Spring Mc Mahon-Wrinkle,Big Spring,United States,BGS,KBPG,
Miley Memorial Field,Big Piney,United States,BPI,KBPI,
Bowman Municipal,Bowman,United States,BWM,KBPP,
Southeast Texas Regional,Beaumont/Port Arthur,United States,BPT,KBPT,
Brunswick Golden Isles,Brunswick,United States,BQK,KBQK,
Brainerd Lakes Regional,Brainerd,United States,BRD,KBRD,
Southeast Iowa Regional,Burlington,United States,BRL,KBRL,
Brownsville South Padre Island International,Brownsville,United States,BRO,KBRO,
Samuels Field,Bardstown,United States,BRY,KBRY,
Airport,City,Country,IATA,ICAO,FAA
Skypark,Bountiful,United States,BTF,KBTF,
W K Kellogg,Battle Creek,United States,BTL,KBTL,
Bert Mooney,Butte,United States,BTM,KBTM,
"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,United States,BTR,KBTR,
Burlington International,Burlington,United States,BTV,KBTV,
Beatty,Beatty,United States,BTY,KBTY,
Cram Field,Burwell,United States,BUB,KBUB,
Buffalo Niagara International,Buffalo,United States,BUF,KBUF,
Butler Memorial,Butler,United States,BUM,KBUM,
Bob Hope,Burbank,United States,BUR,KBUR,
Beaver County,Beaver Falls,United States,BFP,KBVI,
Bartlesville Municipal,Bartlesville,United States,BVO,KBVO,
Batesville Regional,Batesville,United States,BVX,KBVX,
Beverly Municipal,Beverly,United States,BVY,KBVY,
Brawley Municipal,Brawley,United States,BWC,KBWC,
Airport,City,Country,IATA,ICAO,FAA
Brownwood Regional,Brownwood,United States,BWD,KBWD,
Bowling Green Warren County Regional,Bowling Green,United States,BWG,KBWG,
Baltimore/Washington International Thurgood Marshall,Baltimore,United States,BWI,KBWI,
George R Carr Memorial Air Field,Bogalusa,United States,BXA,KBXA,
Buckeye Municipal,Buckeye,United States,BXK,KBXK,
Bicycle Lake Army Air Field,Fort Irwin/Barstow,United States,BYS,KBYS,
Bay City Municipal,Bay City,United States,BBC,KBYY,
Gallatin Field,Bozeman,United States,BZN,KBZN,
Reagan County,Big Lake,United States,BGQ,,KE41
Bagdad,Bagdad,United States,BGT,,KE51
Borrego Valley,Borrego Springs,United States,BXS,,KL08
Wings Field,Philadelphia,United States,BBX,KLOM,
Beaufort MCAS - Merritt Field,Beaufort,United States,BFT,KNBC,
Bisbee Municipal,Bisbee,United States,BSQ,,KP04
Bandon State,Bandon,United States,BDY,,KS05
Airport,City,Country,IATA,ICAO,FAA
Bullfrog Basin,Glen Canyon Natl Rec Area,United States,BFG,,KU07
Burgas,Burgas,Bulgaria,BOJ,LBBG,
Bol,Bra_ Island,Croatia,BWK,LDSB,
Bilbao,Bilbao,Spain,BIO,LEBB,
Barcelona International,Barcelona,Spain,BCN,LEBL,
Badajoz,Badajoz,Spain,BJZ,LEBZ,
Bordeaux-Mérignac (BA 106),Bordeaux/Mérignac,France,BOD,LFBD,
Brive-La Roche,Brive-la-Gaillarde,France,BVE,LFBV,
Biarritz-Anglet-Bayonne,Biarritz/Anglet/Bayonne,France,BIQ,LFBZ,
Bastia-Poretta,Bastia/Poretta,France,BIA,LFKB,
Bourges,Bourges,France,BOU,LFLD,
Barcelonnette - Saint-Pons,Le Castellet,France,BAE,LFMR,
Béziers-Vias,Béziers/Vias,France,BZR,LFMU,
Paris Beauvais Tillé,Beauvais/Tillé,France,BVA,LFOB,
Brest Bretagne,Brest/Guipavas,France,BES,LFRB,
Airport,City,Country,IATA,ICAO,FAA
EuroAirport Basel-Mulhouse-Freiburg,Bâle/Mulhouse,France,BSL,LFSB,
Fontaine,Belfort,France,BOR,LFSQ,
Budapest Liszt Ferenc international,Budapest,Hungary,BUD,LHBP,
Bari / Palese International,Bari,Italy,BRI,LIBD,
Brindisi / Casale,Brindisi,Italy,BDS,LIBR,
Belluno,Belluno,Italy,BLX,LIDB,
Bergamo / Orio Al Serio,Bergamo,Italy,BGY,LIME,
Bolzano,Bolzano,Italy,BZO,LIPB,
Bologna / Borgo Panigale,Bologna,Italy,BLQ,LIPE,
Brno-Tu_any,Brno,Czechia,BRQ,LKTB,
Braganca,,Portugal,BGC,LPBG,
Braga Municipal Aerodrome,Braga,Portugal,BGZ,LPBR,
Banja Luka International,Banja Luka,Bosnia and Herzegovina,BNX,LQBK,
Bac_u,Bac_u,Romania,BCM,LRBC,
Tautii Magheraus,Baia Mare,Romania,BAY,LRBM,
Airport,City,Country,IATA,ICAO,FAA
B_neasa International,Bucharest,Romania,BBU,LRBS,
Bern Belp,Bern,Switzerland,BRN,LSZB,
Bursa,Bursa,Turkey,BTZ,LTBE,
Balıkesir Merkez,,Turkey,BZI,LTBF,
Bandırma,,Turkey,BDM,LTBG,
Imsık,,Turkey,BXN,LTBV,
Batman,Batman,Turkey,BAL,LTCJ,
Milas Bodrum International,Bodrum,Turkey,BJV,LTFE,
Balti International,Strymba,Moldova,BZY,LUBL,
Brack,Brack,Libya,BCQ,,
Belgrade Nikola Tesla,Belgrade,Serbia,BEG,LYBE,
Batajnica Air Base,Batajnica,Serbia,BJY,LYBT,
M. R. _tefánik,Bratislava,Slovakia,BTS,LZIB,
Maria Montez International,Barahona,Dominican Republic,BRX,MDBH,
Enyu Airfield,Bikini Atoll,Marshall Islands,BII,,
Airport,City,Country,IATA,ICAO,FAA
Brus Laguna,Brus Laguna,Honduras,BHG,MHBL,
Del Bajío International,Silao,Mexico,BJX,MMLO,
Bluefields,Bluefileds,Nicaragua,BEF,MNBL,
San Pedro,Bonanza,Nicaragua,BZA,MNBZ,
Bocas Del Toro International,Isla Colón,Panama,BOC,MPBO,
Panama Pacifico,Panamá City,Panama,BLB,MPHO,
Buenos Aires,Punta Arenas,Costa Rica,BAI,MRBA,
Barra del Colorado,Pococi,Costa Rica,BCL,MRBC,
Gustavo Rizo,Baracoa,Cuba,BCA,MUBA,
Carlos Manuel de Cespedes,Bayamo,Cuba,BYM,MUBY,
South Bimini,South Bimini,Bahamas,BIM,MYBS,
Philip S. W. Goldson International,Belize City,Belize,BZE,MZBZ,
Bagani,Bagani,Namibia,BQI,,
Ba,,Fiji,BFJ,NFFA,
Bauchi,Bauchi,Nigeria,BCU,,
Airport,City,Country,IATA,ICAO,FAA
Beru,Beru,Kiribati,BEZ,NGBR,
Butaritari Atoll,Butaritari Atoll,Kiribati,BBG,NGTU,
Bora Bora,Motu Mute,French Polynesia,BOB,NTTB,
Île Art - Waala,Waala,New Caledonia,BMY,NWWC,
Woodbourne,Blenheim,New Zealand,BHE,NZWB,
Bamiyan,Bamiyan,Afghanistan,BIN,OABN,
Bost,Bost,Afghanistan,BST,OABT,
Bahrain International,Manama,Bahrain,BAH,OBBI,
Bisha,,Saudi Arabia,BHH,OEBH,
Bushehr,Bushehr,Iran,BUZ,OIBB,
Bandar Lengeh,Bandar Lengeh,Iran,BDH,OIBL,
Bandar Abbas International,Bandar Abbas,Iran,BND,OIKB,
Bam,,Iran,BXR,OIKM,
Bojnord,Bojnord,Iran,BJB,OIMN,
Babolsar,Babolsar,Iran,BBL,OINB,
Airport,City,Country,IATA,ICAO,FAA
Beirut Rafic Hariri International,Beirut,Lebanon,BEY,OLBA,
Dibba,Dibba Al-Baya,Oman,BYB,,
Bhagatanwala,Bhagatanwala,Pakistan,BHW,OPBG,
Bannu,Bannu,Pakistan,BNP,OPBN,
Bahawalpur,Bahawalpur,Pakistan,BHV,OPBW,
Talhar,Badin,Pakistan,BDN,OPTH,
Bamarni,Bamarni,Iraq,BMN,ORBB,
Baghdad International,Baghdad,Iraq,BGW,ORBI,
Basrah International,Basrah,Iraq,BSR,ORMM,
Beihan,,Yemen,BHN,OYBN,
Bahia Piña,Bahia Piña,Panama,BFQ,,
Barter Island LRRS,Barter Island Lrrs,United States,BTI,PABA,
Bethel,Bethel,United States,BET,PABE,
Beluga,Beluga,United States,BVU,PABG,
Allen Army Airfield,Delta Junction Ft Greely,United States,BIG,PABI,
Airport,City,Country,IATA,ICAO,FAA
Buckland,Buckland,United States,BKC,PABL,
Big Mountain,Big Mountain,United States,BMX,PABM,
Wiley Post Will Rogers Memorial,Barrow,United States,BRW,PABR,
Bettles,Bettles,United States,BTT,PABT,
Baker AAF,Baker Island,United States Minor Outlying Islands,BAR,PBAR,
Bapi Airstrip,Bapi,Papua New Guinea,BPD,,
Biangabip,Biangabip,Papua New Guinea,BPK,,
Bialla,"Bialla, Matalilu, Ewase",Papua New Guinea,BAA,,
Barking Sands,Kekaha,United States,BKH,PHBK,
Bradshaw Army Airfield,Camp Pohakuloa,United States,BSF,PHSF,
Bhurban,Bhurban,Pakistan,BHC,,
Bancasi,Butuan City,Philippines,BXU,RPME,
Bislig,,Philippines,BPH,RPMF,
Loakan,Baguio City,Philippines,BAG,RPUB,
Basco,Basco,Philippines,BSO,RPUO,
Airport,City,Country,IATA,ICAO,FAA
Dr.Juan C. Angara,Baler,Philippines,BQA,RPUR,
Bacolod-Silay City International,Bacolod City,Philippines,BCD,RPVB,
Comandante Espora,Bahia Blanca,Argentina,BHI,SAZB,
San Carlos De Bariloche,San Carlos de Bariloche,Argentina,BRC,SAZS,
Val de Cans/Júlio Cezar Ribeiro International,Belém,Brazil,BEL,SBBE,
Comandante Gustavo Kraemer,Bagé,Brazil,BGX,SBBG,
